,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,MA_PTS,MA_FGM,MA_FGA,MA_STL,MA_BLK,MA_TOV,MA_FG_PCT,MA_MIN,MA_PLUS_MINUS,AVG_PTS,TEAM_ABBREVIATION,TEAM_ID,OPP_TEAM,OPP_TEAMID,OPP_PPG_ALLOWED,OPP_DEF_EFFICIENCY,PPG,OFF_EFFICIENCY,POSITION,Primary_Guard,Primary_Forward,Primary_Center,Is_Guard,Is_Forward,Is_Center,AGE,HEIGHT,WEIGHT,TEAM_W,TEAM_L,L5_W,L5_L,L5_PPG,Home_Away
0,22024,1628378,0022400067,"OCT 23, 2024",CLE @ TOR,W,28,7,14,0.5,2,5,0.4,5,7,0.714,0,2,2,3,3,1,2,2,21,31,1,21.0,7.0,14.0,3.0,1.0,2.0,0.5,28.0,31.0,,CLE,1610612739,TOR,1610612761,118.2,115.1,122.3,120.0,G,1,0,0,1,0,0,28.0,75,215,34,5,0,5,0.0,0
1,22024,1628378,0022400080,"OCT 25, 2024",CLE vs. DET,W,30,8,21,0.381,1,8,0.125,2,4,0.5,1,1,2,5,0,0,2,3,19,11,1,20.0,7.5,17.5,1.5,0.5,2.0,0.4405,29.0,21.0,21.0,CLE,1610612739,DET,1610612765,113.3,111.2,122.3,120.0,G,1,0,0,1,0,0,28.0,75,215,34,5,1,4,27.2,1
2,22024,1628378,0022400090,"OCT 26, 2024",CLE @ WAS,W,29,11,18,0.611,6,11,0.545,2,3,0.667,1,3,4,5,4,0,5,1,30,18,1,23.333333333333332,8.666666666666666,17.666666666666668,2.3333333333333335,0.3333333333333333,3.0,0.49733333333333335,29.0,20.0,20.0,CLE,1610612739,WAS,1610612764,122.6,117.1,122.3,120.0,G,1,0,0,1,0,0,28.0,75,215,34,5,2,3,49.8,0
3,22024,1628378,0022400106,"OCT 28, 2024",CLE @ NYK,W,33,9,17,0.529,3,8,0.375,4,4,1.0,0,2,2,5,0,0,4,3,25,7,1,23.75,8.75,17.5,1.75,0.25,3.25,0.50525,30.0,16.75,23.333333333333332,CLE,1610612739,NYK,1610612752,111.0,111.4,122.3,120.0,G,1,0,0,1,0,0,28.0,75,215,34,5,3,2,76.8,0
4,22024,1628378,0022400118,"OCT 30, 2024",CLE vs. LAL,W,30,10,20,0.5,4,10,0.4,0,0,0.0,1,2,3,7,3,0,2,3,24,5,1,23.8,9.0,18.0,2.0,0.2,3.0,0.5042,30.0,14.4,23.75,CLE,1610612739,LAL,1610612747,114.1,113.2,122.3,120.0,G,1,0,0,1,0,0,28.0,75,215,34,5,4,1,98.8,1
5,22024,1628378,0022400133,"NOV 01, 2024",CLE vs. ORL,W,22,9,15,0.6,2,5,0.4,2,2,1.0,0,3,3,1,0,0,1,5,22,1,1,24.0,9.4,18.2,1.4,0.0,2.8,0.5242,28.8,8.4,23.8,CLE,1610612739,ORL,1610612753,103.7,104.8,122.3,120.0,G,1,0,0,1,0,0,28.0,75,215,34,5,5,0,125.6,1
6,22024,1628378,0022400145,"NOV 02, 2024",CLE @ MIL,W,35,11,25,0.44,4,8,0.5,4,4,1.0,2,1,3,4,0,0,1,1,30,-8,1,26.2,10.0,19.0,1.4,0.0,2.6,0.536,29.8,4.6,23.5,CLE,1610612739,MIL,1610612749,111.1,109.1,122.3,120.0,G,1,0,0,1,0,0,28.0,75,215,34,5,5,0,122.4,0
7,22024,1628378,0022400154,"NOV 04, 2024",CLE vs. MIL,W,31,5,15,0.333,3,7,0.429,1,2,0.5,0,4,4,4,2,0,4,0,14,3,1,23.0,8.8,18.4,1.0,0.0,2.4,0.48040000000000005,30.2,1.6,24.428571428571427,CLE,1610612739,MIL,1610612749,111.1,109.1,122.3,120.0,G,1,0,0,1,0,0,28.0,75,215,34,5,5,0,122.6,1
8,22024,1628378,0022400175,"NOV 06, 2024",CLE @ NOP,W,34,10,20,0.5,3,9,0.333,6,6,1.0,0,4,4,3,1,1,2,1,29,4,1,23.8,9.0,19.0,1.2,0.2,2.0,0.4746,30.4,1.0,23.125,CLE,1610612739,NOP,1610612740,117.0,114.7,122.3,120.0,G,1,0,0,1,0,0,28.0,75,215,34,5,5,0,118.8,0
9,22024,1628378,0022400188,"NOV 08, 2024",CLE vs. GSW,W,26,4,13,0.308,2,7,0.286,2,2,1.0,0,5,5,4,0,0,4,4,12,7,1,21.4,7.8,17.6,0.6,0.2,2.4,0.43620000000000003,29.6,1.4,23.77777777777778,CLE,1610612739,GSW,1610612744,110.8,108.4,122.3,120.0,G,1,0,0,1,0,0,28.0,75,215,34,5,5,0,123.0,1
