,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,MA_PTS,MA_FGM,MA_FGA,MA_STL,MA_BLK,MA_TOV,MA_FG_PCT,MA_MIN,MA_PLUS_MINUS,AVG_PTS,TEAM_ABBREVIATION,TEAM_ID,OPP_TEAM,OPP_TEAMID,OPP_PPG_ALLOWED,OPP_DEF_EFFICIENCY,PPG,OFF_EFFICIENCY,POSITION,Primary_Guard,Primary_Forward,Primary_Center,Is_Guard,Is_Forward,Is_Center,AGE,HEIGHT,WEIGHT,TEAM_W,TEAM_L,L5_W,L5_L,L5_PPG,Home_Away
0,22024,1641705,0022400074,"OCT 24, 2024",SAS @ DAL,L,28,5,18,0.278,1,8,0.125,6,6,1.0,2,7,9,1,0,1,4,1,17,-20,1,17.0,5.0,18.0,0.0,1.0,4.0,0.278,28.0,-20.0,,SAS,1610612759,DAL,1610612742,112.2,109.7,111.7,109.9,F-C,0,1,0,0,1,1,21.0,87,235,19,20,0,5,0.0,0
1,22024,1641705,0022400094,"OCT 26, 2024",SAS vs. HOU,W,30,10,17,0.588,2,5,0.4,7,8,0.875,1,6,7,1,0,3,3,3,29,0,1,23.0,7.5,17.5,0.0,2.0,3.5,0.433,29.0,-10.0,17.0,SAS,1610612759,HOU,1610612745,107.4,105.3,111.7,109.9,F-C,0,1,0,0,1,1,21.0,87,235,19,20,0,5,21.8,1
2,22024,1641705,0022400109,"OCT 28, 2024",SAS vs. HOU,L,35,6,14,0.429,1,5,0.2,1,2,0.5,5,15,20,5,0,4,4,3,14,-7,1,20.0,7.0,16.333333333333332,0.0,2.6666666666666665,3.6666666666666665,0.43166666666666664,31.0,-9.0,23.0,SAS,1610612759,HOU,1610612745,107.4,105.3,111.7,109.9,F-C,0,1,0,0,1,1,21.0,87,235,19,20,1,4,43.6,1
3,22024,1641705,0022400125,"OCT 30, 2024",SAS @ OKC,L,27,1,5,0.2,0,3,0.0,4,4,1.0,1,7,8,2,0,3,4,0,6,-4,1,16.5,5.5,13.5,0.0,2.75,3.75,0.37375,30.0,-7.75,20.0,SAS,1610612759,OKC,1610612760,103.4,100.9,111.7,109.9,F-C,0,1,0,0,1,1,21.0,87,235,19,20,1,4,63.8,0
4,22024,1641705,0022400130,"OCT 31, 2024",SAS @ UTA,W,34,9,20,0.45,4,13,0.308,3,3,1.0,2,7,9,7,5,5,3,3,25,43,1,18.2,6.2,14.8,1.0,3.2,3.6,0.389,30.8,2.4,16.5,SAS,1610612759,UTA,1610612762,117.6,115.9,111.7,109.9,F-C,0,1,0,0,1,1,21.0,87,235,19,20,1,4,82.4,0
5,22024,1641705,0022400146,"NOV 02, 2024",SAS vs. MIN,W,31,7,15,0.467,1,7,0.143,2,2,1.0,1,5,6,3,1,2,3,4,17,13,1,18.2,6.6,14.2,1.2,3.4,3.4,0.42679999999999996,31.4,9.0,18.2,SAS,1610612759,MIN,1610612750,107.9,107.5,111.7,109.9,F-C,0,1,0,0,1,1,21.0,87,235,19,20,2,3,103.6,1
6,22024,1641705,0022400168,"NOV 04, 2024",SAS @ LAC,L,34,9,22,0.409,2,9,0.222,4,4,1.0,2,11,13,3,3,9,2,3,24,-21,1,17.2,6.4,15.2,1.8,4.6,3.2,0.39099999999999996,32.2,4.8,18.0,SAS,1610612759,LAC,1610612746,107.1,106.2,111.7,109.9,F-C,0,1,0,0,1,1,21.0,87,235,19,20,3,2,104.4,0
7,22024,1641705,0022400173,"NOV 06, 2024",SAS @ HOU,L,25,6,14,0.429,1,6,0.167,2,2,1.0,1,5,6,0,1,3,4,0,15,-18,1,17.4,6.4,15.2,2.0,4.4,3.2,0.391,30.2,2.6,18.857142857142858,SAS,1610612759,HOU,1610612745,107.4,105.3,111.7,109.9,F-C,0,1,0,0,1,1,21.0,87,235,19,20,2,3,103.4,0
8,22024,1641705,0022400183,"NOV 07, 2024",SAS vs. POR,W,32,4,13,0.308,2,6,0.333,2,3,0.667,2,6,8,2,4,3,4,0,12,-7,1,18.6,7.0,16.8,2.8,4.4,3.2,0.41259999999999997,31.2,2.0,18.375,SAS,1610612759,POR,1610612757,116.8,115.2,111.7,109.9,F-C,0,1,0,0,1,1,21.0,87,235,19,20,2,3,103.2,1
9,22024,1641705,0022400197,"NOV 09, 2024",SAS vs. UTA,L,33,8,15,0.533,6,9,0.667,2,2,1.0,3,13,16,0,0,7,6,3,24,4,1,18.4,6.8,15.8,1.8,4.8,3.8,0.42919999999999997,31.0,-5.8,17.666666666666668,SAS,1610612759,UTA,1610612762,117.6,115.9,111.7,109.9,F-C,0,1,0,0,1,1,21.0,87,235,19,20,3,2,108.2,1
