,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,MA_PTS,MA_FGM,MA_FGA,MA_STL,MA_BLK,MA_TOV,MA_FG_PCT,MA_MIN,MA_PLUS_MINUS,AVG_PTS,TEAM_ABBREVIATION,TEAM_ID,OPP_TEAM,OPP_TEAMID,POSITION,Primary_Guard,Primary_Forward,Primary_Center,Is_Guard,Is_Forward,Is_Center,AGE,HEIGHT,WEIGHT,TEAM_W,TEAM_L,PPG,L5_W,L5_L,L5_PPG,OPP_TEAM_W,OPP_TEAM_L,OPP_PPG_ALLOWED,OPP_L5_W,OPP_L5_L,OPP_L5_PPG,Home_Away
0,22024,1630162,0022400062,"OCT 22, 2024",MIN @ LAL,L,41,10,25,0.4,5,13,0.385,2,3,0.667,0,6,6,3,0,0,4,3,27,0,1,27.0,10.0,25.0,0.0,0.0,4.0,0.4,41.0,0.0,,MIN,1610612750,LAL,1610612747,G,1,0,0,1,0,0,23.0,76,225,0,1,103.0,0,5,0.0,1,0,103.0,0,5,0.0,0
1,22024,1630162,0022400076,"OCT 24, 2024",MIN @ SAC,W,39,10,24,0.417,5,15,0.333,7,7,1.0,1,6,7,4,1,0,3,4,32,10,1,29.5,10.0,24.5,0.5,0.0,3.5,0.4085,40.0,5.0,27.0,MIN,1610612750,SAC,1610612758,G,1,0,0,1,0,0,23.0,76,225,1,1,110.0,0,5,20.6,0,1,117.0,0,5,0.0,0
2,22024,1630162,0022400093,"OCT 26, 2024",MIN vs. TOR,W,39,9,21,0.429,5,12,0.417,1,3,0.333,0,6,6,4,1,1,4,3,24,5,1,27.666666666666668,9.666666666666666,23.333333333333332,0.6666666666666666,0.3333333333333333,3.6666666666666665,0.41533333333333333,39.666666666666664,5.0,29.5,MIN,1610612750,TOR,1610612761,G,1,0,0,1,0,0,23.0,76,225,2,1,110.66666666666667,1,4,44.0,1,2,118.33333333333333,1,4,44.2,1
3,22024,1630162,0022400114,"OCT 29, 2024",MIN vs. DAL,L,37,12,20,0.6,7,13,0.538,6,12,0.5,0,6,6,3,0,1,5,1,37,-8,1,30.0,10.25,22.5,0.5,0.5,4.0,0.4615,39.0,1.75,27.666666666666668,MIN,1610612750,DAL,1610612742,G,1,0,0,1,0,0,23.0,76,225,2,2,111.5,2,3,66.4,3,1,109.75,2,3,66.4,1
4,22024,1630162,0022400139,"NOV 01, 2024",MIN vs. DEN,W,38,11,23,0.478,7,14,0.5,0,0,0.0,0,4,4,4,1,1,2,1,29,5,1,29.8,10.4,22.6,0.6,0.6,3.6,0.4648,38.8,2.4,30.0,MIN,1610612750,DEN,1610612743,G,1,0,0,1,0,0,23.0,76,225,3,2,113.0,2,3,89.2,2,3,118.8,2,3,92.4,1
5,22024,1630162,0022400146,"NOV 02, 2024",MIN @ SAS,L,36,8,17,0.471,3,7,0.429,2,4,0.5,0,5,5,2,2,0,3,0,21,-20,1,28.6,10.0,21.0,1.0,0.6,3.4,0.479,37.8,-1.6,29.8,MIN,1610612750,SAS,1610612759,G,1,0,0,1,0,0,23.0,76,225,3,3,111.33333333333333,3,2,113.0,3,3,104.66666666666667,2,2,103.6,0
6,22024,1630162,0022400162,"NOV 04, 2024",MIN vs. CHA,W,29,6,11,0.545,4,6,0.667,5,7,0.714,0,5,5,1,1,0,1,1,21,9,1,26.4,9.2,18.4,1.0,0.6,3.0,0.5046,35.8,-1.8,28.333333333333332,MIN,1610612750,CHA,1610612766,G,1,0,0,1,0,0,23.0,76,225,4,3,111.71428571428571,3,2,113.0,2,5,118.28571428571429,1,2,115.2,1
7,22024,1630162,0022400181,"NOV 07, 2024",MIN @ CHI,W,35,13,23,0.565,5,9,0.556,2,2,1.0,3,5,8,6,0,1,2,2,33,15,1,28.2,10.0,18.8,0.8,0.6,2.6,0.5318,35.0,0.2,27.285714285714285,MIN,1610612750,CHI,1610612741,G,1,0,0,1,0,0,23.0,76,225,5,3,114.625,3,2,112.4,3,6,121.11111111111111,2,2,113.0,0
8,22024,1630162,0022400193,"NOV 08, 2024",MIN vs. POR,W,30,12,21,0.571,9,15,0.6,4,5,0.8,0,6,6,5,1,1,6,2,37,29,1,28.2,10.0,19.0,1.0,0.6,2.8,0.526,33.6,7.6,28.0,MIN,1610612750,POR,1610612757,G,1,0,0,1,0,0,23.0,76,225,6,3,116.0,3,2,117.0,3,7,114.9,2,2,108.0,1
9,22024,1630162,0022400206,"NOV 10, 2024",MIN vs. MIA,L,37,8,24,0.333,4,14,0.286,2,3,0.667,1,4,5,6,2,0,6,3,22,2,1,26.8,9.4,19.2,1.2,0.4,3.6,0.497,33.4,7.0,29.0,MIN,1610612750,MIA,1610612748,G,1,0,0,1,0,0,23.0,76,225,6,4,113.8,4,1,119.6,4,5,109.88888888888889,1,1,113.8,1
