,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,TEAM_ABBREVIATION,TEAM_ID,OPP_TEAM,OPP_TEAMID,Home_Away,POSITION,Primary_Guard,Primary_Forward,Primary_Center,Is_Guard,Is_Forward,Is_Center,AGE,HEIGHT,WEIGHT,TEAM_W,TEAM_L,PPG,L5_W,L5_L,L5_PPG,OPP_TEAM_W,OPP_TEAM_L,OPP_PPG_ALLOWED,OPP_L5_W,OPP_L5_L,OPP_L5_PPG,MA_PLUS_MINUS,AVG_PLUS_MINUS,MA_MIN,AVG_MIN,MA_PTS,AVG_PTS,VS_PTS,MA_FGM,AVG_FGM,VS_FGM,MA_FGA,AVG_FGA,VS_FGA,MA_FG_PCT,AVG_FG_PCT,VS_FG_PCT,MA_FG3M,AVG_FG3M,VS_FG3M,MA_FG3A,AVG_FG3A,VS_FG3A,MA_FG3_PCT,AVG_FG3_PCT,VS_FG3_PCT,MA_FTM,AVG_FTM,VS_FTM,MA_FTA,AVG_FTA,VS_FTA,MA_FT_PCT,AVG_FT_PCT,VS_FT_PCT,MA_OREB,AVG_OREB,VS_OREB,MA_STL,AVG_STL,VS_STL,VS_MIN,target
0,22024,203081,0022400066,"OCT 23, 2024",MIL @ PHI,W,38,9,19,0.474,6,12,0.5,6,7,0.857,3,6,9,6,0,0,3,1,30,19,1,MIL,1610612749,PHI,1610612755,0,G,1,0,0,1,0,0,34.0,74,195,1,0,124.0,1,4,124.0,0,1,124.0,0,5,109.0,19.0,19.0,38.3,38.3,30.0,30.0,30.0,9.0,9.0,9.0,19.0,19.0,19.0,0.474,0.474,0.474,6.0,6.0,6.0,12.0,12.0,12.0,0.5,0.5,0.5,6.0,6.0,6.0,7.0,7.0,7.0,0.857,0.857,0.857,3.0,3.0,3.0,0.0,0.0,0.0,38.3,0
1,22024,203081,0022400083,"OCT 25, 2024",MIL vs. CHI,L,36,11,21,0.524,3,12,0.25,3,3,1.0,0,4,4,8,0,0,5,1,28,-7,1,MIL,1610612749,CHI,1610612741,1,G,1,0,0,1,0,0,34.0,74,195,1,1,123.0,1,4,123.0,1,1,122.5,1,4,122.0,6.0,19.0,37.03333333333333,37.03333333333333,29.0,29.0,28.0,10.0,10.0,11.0,20.0,20.0,21.0,0.5,0.5,0.524,4.5,4.5,3.0,12.0,12.0,12.0,0.375,0.375,0.25,4.5,4.5,3.0,5.0,5.0,3.0,0.9,0.9,1.0,1.5,1.5,0.0,0.0,0.0,0.0,35.766666666666666,0
2,22024,203081,0022400098,"OCT 27, 2024",MIL @ BKN,L,32,5,13,0.385,1,7,0.143,10,11,0.909,1,3,4,4,0,0,4,2,21,-9,1,MIL,1610612749,BKN,1610612751,0,G,1,0,0,1,0,0,34.0,74,195,1,2,116.0,1,4,116.0,1,2,112.7,1,4,110.7,1.0,6.0,35.37777776666667,35.37777776666667,26.3,26.3,21.0,8.333333333333334,8.333333333333334,5.0,17.666666666666668,17.666666666666668,13.0,0.472,0.472,0.385,3.3333333333333335,3.3333333333333335,1.0,10.333333333333334,10.333333333333334,7.0,0.323,0.323,0.143,6.333333333333333,6.333333333333333,10.0,7.0,7.0,11.0,0.905,0.905,0.909,1.3333333333333333,1.3333333333333333,1.0,0.0,0.0,0.0,32.06666666666667,0
3,22024,203081,0022400104,"OCT 28, 2024",MIL @ BOS,L,36,7,15,0.467,2,8,0.25,17,18,0.944,1,6,7,7,2,1,1,2,33,-10,1,MIL,1610612749,BOS,1610612738,0,G,1,0,0,1,0,0,34.0,74,195,1,3,114.0,1,4,114.0,4,0,109.3,4,1,124.3,-1.75,1.0,35.416666666666664,35.416666666666664,28.0,28.0,33.0,8.0,8.0,7.0,17.0,17.0,15.0,0.471,0.471,0.467,3.0,3.0,2.0,9.75,9.75,8.0,0.308,0.308,0.25,9.0,9.0,17.0,9.75,9.75,18.0,0.923,0.923,0.944,1.25,1.25,1.0,0.5,0.5,2.0,35.53333333333333,1
4,22024,203081,0022400128,"OCT 31, 2024",MIL @ MEM,L,33,1,12,0.083,0,6,0.0,2,2,1.0,1,1,2,6,1,0,1,3,4,-29,1,MIL,1610612749,MEM,1610612763,0,G,1,0,0,1,0,0,34.0,74,195,1,4,111.0,1,4,111.0,3,3,117.8,2,3,116.6,-7.2,-1.75,35.00333333333333,35.00333333333333,23.2,23.2,4.0,6.6,6.6,1.0,16.0,16.0,12.0,0.413,0.413,0.083,2.4,2.4,0.0,9.0,9.0,6.0,0.267,0.267,0.0,7.6,7.6,2.0,8.2,8.2,2.0,0.927,0.927,1.0,1.2,1.2,1.0,0.6,0.6,1.0,33.35,0
5,22024,203081,0022400145,"NOV 02, 2024",MIL vs. CLE,L,39,13,24,0.542,10,15,0.667,5,8,0.625,0,4,4,9,0,1,1,4,41,3,1,MIL,1610612749,CLE,1610612739,1,G,1,0,0,1,0,0,34.0,74,195,1,5,111.3,0,5,108.8,7,0,108.4,5,0,122.6,-10.4,-7.2,35.056666666666665,35.597222216666665,25.4,26.2,41.0,7.4,7.666666666666667,13.0,17.0,17.333333333333332,24.0,0.435,0.442,0.542,3.2,3.6666666666666665,10.0,9.6,10.0,15.0,0.333,0.367,0.667,7.4,7.166666666666667,5.0,8.4,8.166666666666666,8.0,0.881,0.878,0.625,0.6,1.0,0.0,0.6,0.5,0.0,38.56666666666667,1
6,22024,203081,0022400154,"NOV 04, 2024",MIL @ CLE,L,37,11,22,0.5,5,9,0.556,9,9,1.0,1,1,2,7,0,0,8,1,36,3,1,MIL,1610612749,CLE,1610612739,0,G,1,0,0,1,0,0,34.0,74,195,1,6,111.7,0,5,107.2,8,0,109.1,5,0,118.8,-8.4,-5.5,35.37,35.845238083333335,27.0,27.6,38.5,7.4,8.142857142857142,12.0,17.2,18.0,23.0,0.43,0.452,0.522,3.6,3.857142857142857,7.5,9.0,9.857142857142858,12.0,0.4,0.391,0.625,8.6,7.428571428571429,7.0,9.6,8.285714285714286,8.5,0.896,0.897,0.824,0.8,1.0,0.5,0.6,0.43,0.0,37.95,1
7,22024,203081,0022400182,"NOV 07, 2024",MIL vs. UTA,W,37,12,22,0.545,4,11,0.364,6,7,0.857,0,4,4,7,4,0,0,2,34,27,1,MIL,1610612749,UTA,1610612762,1,G,1,0,0,1,0,0,34.0,74,195,2,6,113.1,1,4,111.4,1,7,120.0,1,4,104.4,-1.2,-4.285714285714286,36.36333333333334,35.99375,29.6,28.4,34.0,8.8,8.625,12.0,19.0,18.5,22.0,0.463,0.466,0.545,4.2,3.875,4.0,9.8,10.0,11.0,0.429,0.388,0.364,7.8,7.25,6.0,8.8,8.125,7.0,0.886,0.892,0.857,0.6,0.875,0.0,1.4,0.88,4.0,37.03333333333333,1
8,22024,203081,0022400189,"NOV 08, 2024",MIL @ NYK,L,34,6,15,0.4,0,4,0.0,7,7,1.0,1,5,6,6,0,0,1,0,19,-28,1,MIL,1610612749,NYK,1610612752,0,G,1,0,0,1,0,0,34.0,74,195,2,7,111.0,1,4,108.6,4,4,108.6,3,2,114.6,-4.8,-0.375,36.14333333333333,35.820370366666666,26.8,27.3,19.0,8.6,8.333333333333334,6.0,19.0,18.11111111111111,15.0,0.453,0.46,0.4,3.8,3.4444444444444446,0.0,9.0,9.333333333333334,4.0,0.422,0.369,0.0,5.8,7.222222222222222,7.0,6.6,8.0,7.0,0.879,0.903,1.0,0.6,0.8888888888888888,1.0,1.0,0.78,0.0,34.43333333333333,0
9,22024,203081,0022400202,"NOV 10, 2024",MIL vs. BOS,L,36,4,15,0.267,1,8,0.125,5,5,1.0,0,4,4,6,3,0,3,3,14,-14,1,MIL,1610612749,BOS,1610612738,1,G,1,0,0,1,0,0,34.0,74,195,2,8,110.6,1,4,110.2,9,2,109.6,4,1,113.8,-1.8,-3.4444444444444446,36.63,35.81666666666667,28.8,26.0,23.5,9.2,7.9,5.5,19.6,17.8,15.0,0.469,0.444,0.367,4.0,3.2,1.5,9.4,9.2,8.0,0.426,0.348,0.188,6.4,7.0,11.0,7.2,7.7,11.5,0.889,0.909,0.957,0.4,0.8,0.5,1.4,1.0,2.5,35.65833333333333,0
