,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,TEAM_ABBREVIATION,TEAM_ID,OPP_TEAM,OPP_TEAM_ID,HOME_AWAY,VS_DIVISION,POSITION,Primary_Guard,Primary_Forward,Primary_Center,Is_Guard,Is_Forward,Is_Center,AGE,HEIGHT,WEIGHT,YOE,TEAM_W,TEAM_L,TEAM_W_HOME/AWAY,TEAM_L_HOME/AWAY,B2B_HOME,B2B_AWAY,PPG,L5_W,L5_L,L5_PPG,OPP_TEAM_W,OPP_TEAM_L,OPP_PPG,OPP_PPG_ALLOWED,OPP_PF,OPP_L5_W,OPP_L5_L,OPP_L5_PPG,OPP_L5_PPG_ALLOWED,MA_PLUS_MINUS,AVG_PLUS_MINUS,MA_PTS,AVG_PTS,VS_PTS,MA_FGM,AVG_FGM,VS_FGM,MA_FGA,AVG_FGA,VS_FGA,MA_FG_PCT,AVG_FG_PCT,VS_FG_PCT,MA_FG3M,AVG_FG3M,VS_FG3M,MA_FG3A,AVG_FG3A,VS_FG3A,MA_FG3_PCT,AVG_FG3_PCT,VS_FG3_PCT,MA_FTM,AVG_FTM,VS_FTM,MA_FTA,AVG_FTA,VS_FTA,MA_FT_PCT,AVG_FT_PCT,VS_FT_PCT,MA_OREB,AVG_OREB,VS_OREB,MA_STL,AVG_STL,VS_STL,MA_MIN,AVG_MIN,VS_MIN,target
0,22024,1630595,0022400063,"OCT 23, 2024",DET vs. IND,L,37,10,23,0.435,2,6,0.333,6,6,1.0,0,5,5,8,1,0,2,2,28,-10,1,DET,1610612765,IND,1610612754,1,1,G,1,0,0,1,0,0,23.0,78,220,3,0,0,0,0,0,0,0.0,0,5,0.0,0,0,0.0,0.0,0.0,0,5,0.0,0.0,-10.0,-10.0,,28.0,,,10.0,,,23.0,,,0.435,,,2.0,,,6.0,,,0.333,,,6.0,,,6.0,,,1.0,,,0.0,,,1.0,,,37.0,,0
1,22024,1630595,0022400080,"OCT 25, 2024",DET @ CLE,L,35,14,24,0.583,2,6,0.333,3,3,1.0,2,2,4,6,0,0,9,4,33,-14,1,DET,1610612765,CLE,1610612739,0,1,G,1,0,0,1,0,0,23.0,78,220,3,0,1,0,0,0,0,109.0,0,5,109.0,1,0,136.0,106.0,22.0,1,4,136.0,106.0,-12.0,-10.0,28.0,28.0,28.0,10.0,10.0,10.0,23.0,23.0,23.0,0.435,0.435,0.435,2.0,2.0,2.0,6.0,6.0,6.0,0.333,0.333,0.333,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,36.55,36.55,36.55,1
2,22024,1630595,0022400089,"OCT 26, 2024",DET vs. BOS,L,41,9,22,0.409,2,8,0.25,1,3,0.333,0,6,6,10,1,4,7,2,21,3,1,DET,1610612765,BOS,1610612738,1,0,G,1,0,0,1,0,0,23.0,78,220,3,0,2,0,1,1,0,105.0,0,5,105.0,2,0,127.0,105.5,17.0,2,3,127.0,105.5,-7.0,-12.0,30.5,30.5,30.5,12.0,12.0,12.0,23.5,23.5,23.5,0.511,0.511,0.511,2.0,2.0,2.0,6.0,6.0,6.0,0.333,0.333,0.333,4.5,4.5,4.5,4.5,4.5,4.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,35.733333333333334,35.733333333333334,35.733333333333334,0
3,22024,1630595,0022400105,"OCT 28, 2024",DET @ MIA,L,35,9,18,0.5,4,7,0.571,2,3,0.667,1,7,8,6,2,1,5,4,24,-7,1,DET,1610612765,MIA,1610612748,0,0,G,1,0,0,1,0,0,23.0,78,220,3,0,3,0,1,0,0,109.3,0,5,109.3,1,1,105.5,111.0,19.0,1,4,105.5,111.0,-7.0,-7.0,27.3,27.3,27.3,11.0,11.0,11.0,23.0,23.0,23.0,0.478,0.478,0.478,2.0,2.0,2.0,6.666666666666667,6.666666666666667,6.666666666666667,0.3,0.3,0.3,3.3333333333333335,3.3333333333333335,3.3333333333333335,4.0,4.0,4.0,0.833,0.833,0.833,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.67,0.67,0.67,37.327777766666664,37.327777766666664,37.327777766666664,0
4,22024,1630595,0022400120,"OCT 30, 2024",DET @ PHI,W,37,6,15,0.4,4,8,0.5,6,6,1.0,1,4,5,7,1,1,5,2,22,12,1,DET,1610612765,PHI,1610612755,0,0,G,1,0,0,1,0,0,23.0,78,220,3,0,4,0,2,0,0,106.5,0,5,106.5,1,2,111.3,117.7,28.666666666666668,1,4,111.3,117.7,-3.2,-7.0,26.5,26.5,26.5,10.5,10.5,10.5,21.75,21.75,21.75,0.483,0.483,0.483,2.5,2.5,2.5,6.75,6.75,6.75,0.37,0.37,0.37,3.0,3.0,3.0,3.75,3.75,3.75,0.8,0.8,0.8,0.75,0.75,0.75,1.0,1.0,1.0,36.7125,36.7125,36.7125,0
5,22024,1630595,0022400134,"NOV 01, 2024",DET vs. NYK,L,32,10,19,0.526,2,4,0.5,0,0,0.0,0,6,6,6,0,1,1,1,22,-19,1,DET,1610612765,NYK,1610612752,1,0,G,1,0,0,1,0,0,23.0,78,220,3,1,4,0,2,0,0,106.2,1,4,106.2,2,2,113.0,111.8,16.75,2,3,113.0,111.8,-5.0,-3.2,25.6,25.6,25.6,9.6,9.6,9.6,20.4,20.4,20.4,0.471,0.471,0.471,2.8,2.8,2.8,7.0,7.0,7.0,0.4,0.4,0.4,3.6,3.6,3.6,4.2,4.2,4.2,0.857,0.857,0.857,0.8,0.8,0.8,1.0,1.0,1.0,36.69,36.69,36.69,0
6,22024,1630595,0022400151,"NOV 03, 2024",DET @ BKN,W,35,8,13,0.615,1,4,0.25,2,3,0.667,1,5,6,5,0,0,7,3,19,11,1,DET,1610612765,BKN,1610612751,0,0,G,1,0,0,1,0,0,23.0,78,220,3,1,5,1,2,0,0,104.8,1,4,104.0,3,3,118.3,116.7,27.666666666666668,3,2,118.8,116.0,0.0,-5.833333333333333,24.4,25.0,25.0,9.6,9.666666666666666,9.666666666666666,19.6,20.166666666666668,20.166666666666668,0.49,0.479,0.479,2.8,2.6666666666666665,2.6666666666666665,6.6,6.5,6.5,0.424,0.41,0.41,2.4,3.0,3.0,3.0,3.5,3.5,0.8,0.857,0.857,0.8,0.6666666666666666,0.6666666666666666,0.8,0.83,0.83,35.79333333333334,35.91944443333333,35.91944443333333,0
7,22024,1630595,0022400156,"NOV 04, 2024",DET vs. LAL,W,36,7,17,0.412,1,5,0.2,2,5,0.4,2,9,11,11,0,0,3,1,17,14,1,DET,1610612765,LAL,1610612747,1,0,G,1,0,0,1,0,0,23.0,78,220,3,2,5,0,3,1,0,105.0,2,3,105.0,4,2,118.3,119.0,17.0,3,2,120.0,122.2,2.2,-3.4285714285714284,21.6,24.1,24.1,8.4,9.428571428571429,9.428571428571429,17.4,19.142857142857142,19.142857142857142,0.483,0.493,0.493,2.6,2.4285714285714284,2.4285714285714284,6.2,6.142857142857143,6.142857142857143,0.419,0.395,0.395,2.2,2.857142857142857,2.857142857142857,3.0,3.4285714285714284,3.4285714285714284,0.733,0.833,0.833,0.6,0.7142857142857143,0.7142857142857143,0.8,0.71,0.71,35.89666666666667,35.85,35.85,0
8,22024,1630595,0022400169,"NOV 06, 2024",DET @ CHA,L,38,9,23,0.391,0,4,0.0,2,2,1.0,1,9,10,10,0,0,2,5,20,-1,1,DET,1610612765,CHA,1610612766,0,0,G,1,0,0,1,0,0,23.0,78,220,3,3,5,2,2,0,0,106.3,3,2,104.4,2,5,111.3,118.3,24.285714285714285,1,4,109.8,119.6,3.4,-1.25,20.8,23.3,23.3,8.0,9.125,9.125,16.4,18.875,18.875,0.488,0.483,0.483,2.4,2.25,2.25,5.6,6.0,6.0,0.429,0.375,0.375,2.4,2.75,2.75,3.4,3.625,3.625,0.706,0.759,0.759,1.0,0.875,0.875,0.6,0.63,0.63,34.95333333333333,35.84375,35.84375,0
9,22024,1630595,0022400185,"NOV 08, 2024",DET vs. ATL,W,36,8,17,0.471,1,4,0.25,5,5,1.0,1,10,11,13,1,1,7,2,22,3,1,DET,1610612765,ATL,1610612737,1,0,G,1,0,0,1,0,0,23.0,78,220,3,3,6,1,3,0,0,106.3,3,2,106.2,4,5,115.9,121.2,19.77777777777778,2,3,115.0,121.2,1.6,-1.2222222222222223,20.0,22.9,22.9,8.0,9.11111111111111,9.11111111111111,17.4,19.333333333333332,19.333333333333332,0.46,0.471,0.471,1.6,2.0,2.0,5.0,5.777777777777778,5.777777777777778,0.32,0.346,0.346,2.4,2.6666666666666665,2.6666666666666665,3.2,3.4444444444444446,3.4444444444444446,0.75,0.774,0.774,1.0,0.8888888888888888,0.8888888888888888,0.2,0.56,0.56,35.52,36.05,36.05,0
10,22024,1630595,0022400201,"NOV 10, 2024",DET vs. HOU,L,36,10,21,0.476,2,4,0.5,4,6,0.667,0,8,8,9,0,1,4,3,26,-6,1,DET,1610612765,HOU,1610612745,1,0,G,1,0,0,1,0,0,23.0,78,220,3,4,6,2,3,0,0,107.9,3,2,109.6,5,4,113.0,108.9,22.22222222222222,3,2,114.4,110.4,4.2,-0.8,20.0,22.8,22.8,8.4,9.0,9.0,17.8,19.1,19.1,0.472,0.471,0.471,1.0,1.9,1.9,4.2,5.6,5.6,0.238,0.339,0.339,2.2,2.9,2.9,3.0,3.6,3.6,0.733,0.806,0.806,1.0,0.9,0.9,0.2,0.6,0.6,35.45333333333333,36.071666666666665,36.071666666666665,1
11,22024,1630595,0022400002,"NOV 12, 2024",DET vs. MIA,W,38,6,15,0.4,2,7,0.286,7,7,1.0,0,7,7,9,0,2,7,1,21,-2,1,DET,1610612765,MIA,1610612748,1,0,G,1,0,0,1,0,0,23.0,78,220,3,4,7,2,4,0,0,107.1,3,2,109.8,4,5,109.0,109.9,17.444444444444443,2,3,111.4,110.6,1.6,-1.2727272727272727,20.8,23.1,24.0,8.4,9.090909090909092,9.0,18.2,19.272727272727273,18.0,0.462,0.472,0.5,1.0,1.9090909090909092,4.0,4.2,5.454545454545454,7.0,0.238,0.35,0.571,3.0,3.0,2.0,4.2,3.8181818181818183,3.0,0.714,0.786,0.667,1.0,0.8181818181818182,1.0,0.2,0.55,2.0,36.24666666666667,36.068181816666666,34.86666666666667,0
12,22024,1630595,0022400223,"NOV 13, 2024",DET @ MIL,L,43,13,34,0.382,5,10,0.5,4,4,1.0,2,5,7,11,2,3,6,4,35,-4,1,DET,1610612765,MIL,1610612749,0,1,G,1,0,0,1,0,0,23.0,78,220,3,5,7,2,3,0,1,108.4,3,2,113.2,3,8,109.5,112.9,19.636363636363637,2,3,107.4,106.0,-2.0,-1.3333333333333333,21.2,22.9,22.9,8.0,8.833333333333334,8.833333333333334,18.6,18.916666666666668,18.916666666666668,0.43,0.467,0.467,1.2,1.9166666666666667,1.9166666666666667,4.8,5.583333333333333,5.583333333333333,0.25,0.343,0.343,4.0,3.3333333333333335,3.3333333333333335,5.0,4.083333333333333,4.083333333333333,0.8,0.816,0.816,0.8,0.75,0.75,0.2,0.5,0.5,36.68333333333333,36.19722221666667,36.19722221666667,1
13,22024,1630595,0022400011,"NOV 15, 2024",DET @ TOR,W,36,6,21,0.286,2,9,0.222,1,2,0.5,2,4,6,10,1,0,4,2,15,-10,1,DET,1610612765,TOR,1610612761,0,0,G,1,0,0,1,0,0,23.0,78,220,3,5,8,2,4,0,0,109.3,2,3,114.2,2,10,112.8,120.8,24.416666666666668,0,5,103.4,114.0,-3.8,-1.5384615384615385,24.8,23.8,23.8,9.2,9.153846153846153,9.153846153846153,22.0,20.076923076923077,20.076923076923077,0.418,0.456,0.456,2.0,2.1538461538461537,2.1538461538461537,5.8,5.923076923076923,5.923076923076923,0.345,0.364,0.364,4.4,3.3846153846153846,3.3846153846153846,4.8,4.076923076923077,4.076923076923077,0.917,0.83,0.83,0.8,0.8461538461538461,0.8461538461538461,0.6,0.62,0.62,38.22,36.7576923,36.7576923,0
14,22024,1630595,0022400237,"NOV 17, 2024",DET @ WAS,W,31,7,15,0.467,2,4,0.5,5,5,1.0,2,8,10,10,5,1,2,2,21,18,1,DET,1610612765,WAS,1610612764,0,0,G,1,0,0,1,0,0,23.0,78,220,3,6,8,3,4,0,0,108.6,3,2,112.6,2,9,110.8,123.9,22.727272727272727,0,5,107.4,124.8,-0.8,-2.142857142857143,23.8,23.2,23.2,8.6,8.928571428571429,8.928571428571429,21.6,20.142857142857142,20.142857142857142,0.398,0.443,0.443,2.4,2.142857142857143,2.142857142857143,6.8,6.142857142857143,6.142857142857143,0.353,0.349,0.349,4.2,3.2142857142857144,3.2142857142857144,4.8,3.9285714285714284,3.9285714285714284,0.875,0.818,0.818,1.0,0.9285714285714286,0.9285714285714286,0.8,0.64,0.64,37.973333333333336,36.73690475,36.73690475,0
15,22024,1630595,0022400244,"NOV 18, 2024",DET vs. CHI,L,36,8,17,0.471,4,7,0.571,6,9,0.667,0,6,6,10,0,0,3,3,26,-5,1,DET,1610612765,CHI,1610612741,1,1,G,1,0,0,1,0,0,23.0,78,220,3,7,8,3,4,1,0,109.6,3,2,113.0,5,9,115.6,123.7,17.928571428571427,2,3,119.0,128.4,-0.6,-0.8,23.6,23.1,23.1,8.4,8.8,8.8,21.2,19.8,19.8,0.396,0.444,0.444,2.6,2.1333333333333333,2.1333333333333333,6.8,6.0,6.0,0.382,0.356,0.356,4.2,3.3333333333333335,3.3333333333333335,4.8,4.0,4.0,0.875,0.833,0.833,1.2,1.0,1.0,1.6,0.93,0.93,36.833333333333336,36.32555555,36.32555555,1
16,22024,1630595,0022400260,"NOV 21, 2024",DET @ CHA,L,37,9,26,0.346,2,9,0.222,7,9,0.778,4,3,7,10,1,0,5,2,27,-3,1,DET,1610612765,CHA,1610612766,0,0,G,1,0,0,1,0,0,23.0,78,220,3,7,9,4,4,0,0,109.8,3,2,115.6,5,9,109.1,114.1,21.5,1,4,107.6,115.8,-0.8,-1.0625,23.6,23.3,20.0,8.0,8.75,9.0,20.4,19.625,23.0,0.392,0.446,0.391,3.0,2.25,0.0,7.4,6.0625,4.0,0.405,0.371,0.0,4.6,3.5,2.0,5.4,4.3125,2.0,0.852,0.812,1.0,1.2,0.9375,1.0,1.6,0.88,0.0,36.88333333333333,36.322916666666664,37.7,1
17,22024,1630595,0022400045,"NOV 29, 2024",DET @ IND,W,33,10,19,0.526,4,6,0.667,0,0,0.0,0,6,6,11,2,0,6,3,24,13,1,DET,1610612765,IND,1610612754,0,1,G,1,0,0,1,0,0,23.0,78,220,3,8,12,4,7,0,0,109.5,1,4,109.2,9,10,114.8,117.5,20.57894736842105,3,2,116.0,117.2,2.6,-1.1764705882352942,24.8,23.5,28.0,8.6,8.764705882352942,10.0,22.6,20.0,23.0,0.381,0.438,0.435,3.0,2.235294117647059,2.0,7.8,6.235294117647059,6.0,0.385,0.358,0.333,4.6,3.7058823529411766,6.0,5.8,4.588235294117647,6.0,0.793,0.808,1.0,2.0,1.1176470588235294,0.0,1.8,0.88,1.0,36.71333333333333,36.3490196,36.55,1
18,22024,1630595,0022400052,"DEC 03, 2024",DET vs. MIL,L,33,9,16,0.563,3,6,0.5,2,6,0.333,1,4,5,6,1,0,4,2,23,-20,1,DET,1610612765,MIL,1610612749,1,1,G,1,0,0,1,0,0,23.0,78,220,3,9,13,4,6,0,0,109.8,2,3,107.8,10,9,113.3,112.4,18.68421052631579,5,0,121.2,111.8,0.6,-0.3888888888888889,22.6,23.5,35.0,8.0,8.833333333333334,13.0,19.6,19.944444444444443,34.0,0.408,0.443,0.382,2.8,2.3333333333333335,5.0,7.0,6.222222222222222,10.0,0.4,0.375,0.5,3.8,3.5,4.0,5.0,4.333333333333333,4.0,0.76,0.808,1.0,1.6,1.0555555555555556,2.0,1.8,0.94,2.0,34.61,36.1611111,43.483333333333334,0
19,22024,1630595,0022400319,"DEC 04, 2024",DET @ BOS,L,34,11,21,0.524,3,9,0.333,2,2,1.0,2,7,9,14,0,1,6,5,27,-7,1,DET,1610612765,BOS,1610612738,0,0,G,1,0,0,1,0,0,23.0,78,220,3,9,14,5,7,0,1,109.7,2,3,109.2,17,4,120.0,109.8,16.857142857142858,4,1,118.0,106.4,-4.4,-1.4210526315789473,24.2,23.5,21.0,8.6,8.842105263157896,9.0,18.6,19.736842105263158,22.0,0.462,0.448,0.409,3.0,2.3684210526315788,2.0,6.4,6.2105263157894735,8.0,0.469,0.381,0.25,4.0,3.4210526315789473,1.0,5.8,4.421052631578948,3.0,0.69,0.774,0.333,1.4,1.0526315789473684,0.0,1.8,0.95,1.0,34.00666666666667,36.01842105,40.516666666666666,1
20,22024,1630595,0022400343,"DEC 07, 2024",DET @ NYK,W,35,9,17,0.529,5,8,0.625,6,7,0.857,2,8,10,15,1,0,3,4,29,16,1,DET,1610612765,NYK,1610612752,0,0,G,1,0,0,1,0,0,23.0,78,220,3,9,15,5,8,0,0,110.1,1,4,112.8,14,8,118.3,110.7,17.818181818181817,4,1,115.4,103.8,-0.2,-1.7,25.4,23.7,22.0,9.4,8.95,10.0,19.8,19.8,19.0,0.475,0.452,0.526,3.2,2.4,2.0,7.4,6.35,4.0,0.432,0.378,0.5,3.4,3.35,0.0,5.2,4.3,0.0,0.654,0.779,0.0,1.4,1.1,0.0,0.8,0.9,0.0,34.63333333333333,35.9025,32.06666666666667,1
