,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,TEAM_ABBREVIATION,TEAM_ID,OPP_TEAM,OPP_TEAM_ID,HOME_AWAY,VS_DIVISION,POSITION,Primary_Guard,Primary_Forward,Primary_Center,Is_Guard,Is_Forward,Is_Center,AGE,HEIGHT,WEIGHT,YOE,TEAM_W,TEAM_L,TEAM_W_HOME/AWAY,TEAM_L_HOME/AWAY,B2B_HOME,B2B_AWAY,PPG,L5_W,L5_L,L5_PPG,OPP_TEAM_W,OPP_TEAM_L,OPP_PPG,OPP_PPG_ALLOWED,OPP_PF,OPP_L5_W,OPP_L5_L,OPP_L5_PPG,OPP_L5_PPG_ALLOWED,MA_PLUS_MINUS,AVG_PLUS_MINUS,MA_PTS,AVG_PTS,VS_PTS,MA_FGM,AVG_FGM,VS_FGM,MA_FGA,AVG_FGA,VS_FGA,MA_FG_PCT,AVG_FG_PCT,VS_FG_PCT,MA_FG3M,AVG_FG3M,VS_FG3M,MA_FG3A,AVG_FG3A,VS_FG3A,MA_FG3_PCT,AVG_FG3_PCT,VS_FG3_PCT,MA_FTM,AVG_FTM,VS_FTM,MA_FTA,AVG_FTA,VS_FTA,MA_FT_PCT,AVG_FT_PCT,VS_FT_PCT,MA_OREB,AVG_OREB,VS_OREB,MA_STL,AVG_STL,VS_STL,MA_MIN,AVG_MIN,VS_MIN,target
31,22024,1641718,0022400618,"JAN 22, 2025",UTA @ OKC,L,32,3,11,0.273,2,5,0.4,7,8,0.875,0,5,5,10,1,0,2,1,15,3,1,UTA,1610612762,OKC,1610612760,0,1,G,1,0,0,1,0,0,21.0,76,185,1,10,31,7,16,0,0,111.4,1,4,114.4,35,7,116.4,103.6,20.357142857142858,4,1,122.6,103.6,0.2,-6.774193548387097,20.2,16.5,16.0,6.8,5.548387096774194,7.0,17.0,14.096774193548388,14.0,0.4,0.394,0.5,3.4,2.774193548387097,2.0,9.6,7.967741935483871,9.0,0.354,0.348,0.222,3.2,2.6774193548387095,0.0,4.0,3.3548387096774195,0.0,0.8,0.798,0.0,0.8,0.5161290322580645,1.0,1.2,0.81,0.0,31.68,31.545698916666666,31.266666666666666,0
32,22024,1641718,0022400643,"JAN 25, 2025",UTA @ MEM,L,33,3,15,0.2,0,8,0.0,2,2,1.0,0,3,3,7,0,0,1,2,8,-9,1,UTA,1610612762,MEM,1610612763,0,0,G,1,0,0,1,0,0,21.0,76,185,1,10,32,7,17,0,0,111.5,1,4,116.0,30,15,123.6,115.3,21.444444444444443,5,0,129.6,115.8,-5.6,-6.46875,20.2,16.5,12.0,6.2,5.46875,3.0,16.6,14.0,18.0,0.373,0.391,0.167,3.2,2.75,1.0,9.2,7.875,6.0,0.348,0.349,0.167,4.6,2.8125,5.0,5.6,3.5,9.0,0.821,0.804,0.556,0.8,0.5,0.0,1.2,0.81,0.0,30.98,31.571354166666666,31.066666666666666,0
33,22024,1641718,0022400658,"JAN 27, 2025",UTA vs. MIL,L,31,5,13,0.385,3,8,0.375,2,2,1.0,0,4,4,5,1,0,1,3,15,-11,1,UTA,1610612762,MIL,1610612749,1,0,G,1,0,0,1,0,0,21.0,76,185,1,10,33,3,15,0,0,111.3,0,5,114.2,25,18,114.3,111.1,18.53488372093023,4,1,123.4,107.4,-7.6,-6.545454545454546,19.6,16.2,10.0,6.0,5.393939393939394,3.0,17.6,14.030303030303031,11.0,0.341,0.384,0.273,2.6,2.6666666666666665,3.0,9.2,7.878787878787879,7.0,0.283,0.338,0.429,5.0,2.787878787878788,1.0,6.0,3.4545454545454546,2.0,0.833,0.807,0.5,0.8,0.48484848484848486,0.0,1.0,0.79,0.0,32.32333333333333,31.61262625,25.35,0
34,22024,1641718,0022400661,"JAN 28, 2025",UTA @ GSW,L,32,2,8,0.25,0,4,0.0,8,11,0.727,0,6,6,6,0,0,4,4,12,-6,1,UTA,1610612762,GSW,1610612744,0,0,G,1,0,0,1,0,0,21.0,76,185,1,10,34,7,18,0,1,111.3,0,5,113.8,22,23,111.3,111.5,19.244444444444444,2,3,112.6,117.2,-5.2,-6.676470588235294,17.4,16.2,12.0,5.2,5.382352941176471,4.0,15.8,14.0,12.0,0.329,0.384,0.333,2.2,2.676470588235294,3.0,8.2,7.882352941176471,8.0,0.268,0.34,0.375,4.8,2.764705882352941,1.0,5.4,3.411764705882353,1.0,0.889,0.81,1.0,0.6,0.47058823529411764,1.0,0.8,0.79,2.0,32.42666666666667,31.5980392,29.816666666666666,0
35,22024,1641718,0022400677,"JAN 30, 2025",UTA vs. MIN,L,27,7,7,1.0,2,2,1.0,7,8,0.875,0,1,1,3,0,1,1,2,23,-22,1,UTA,1610612762,MIN,1610612750,1,1,G,1,0,0,1,0,0,21.0,76,185,1,10,35,3,16,0,0,111.1,0,5,109.8,26,21,110.6,107.8,18.04255319148936,4,1,115.0,106.2,-9.0,-6.6571428571428575,14.6,16.1,16.1,3.8,5.285714285714286,5.285714285714286,13.4,13.82857142857143,13.82857142857143,0.284,0.382,0.382,1.4,2.6,2.6,7.2,7.771428571428571,7.771428571428571,0.194,0.335,0.335,5.6,2.914285714285714,2.914285714285714,6.6,3.6285714285714286,3.6285714285714286,0.848,0.803,0.803,0.2,0.45714285714285713,0.45714285714285713,0.6,0.77,0.77,33.35,31.61190475,31.61190475,1
36,22024,1641718,0022400687,"FEB 01, 2025",UTA vs. ORL,W,24,4,11,0.364,0,3,0.0,4,4,1.0,0,4,4,4,0,0,1,0,12,4,1,UTA,1610612762,ORL,1610612753,1,0,G,1,0,0,1,0,0,21.0,76,185,1,10,36,3,17,0,0,111.1,0,5,108.6,24,25,103.8,105.2,20.448979591836736,1,4,100.4,113.4,-8.8,-7.083333333333333,14.6,16.3,16.3,4.0,5.333333333333333,5.333333333333333,10.8,13.63888888888889,13.63888888888889,0.37,0.391,0.391,1.4,2.5833333333333335,2.5833333333333335,5.4,7.611111111111111,7.611111111111111,0.259,0.339,0.339,5.2,3.0277777777777777,3.0277777777777777,6.2,3.75,3.75,0.839,0.807,0.807,0.0,0.4444444444444444,0.4444444444444444,0.4,0.75,0.75,31.083333333333332,31.481481466666665,31.481481466666665,0
37,22024,1641718,0022400707,"FEB 03, 2025",UTA vs. IND,L,31,5,15,0.333,4,11,0.364,2,4,0.5,1,7,8,11,1,0,6,1,16,2,1,UTA,1610612762,IND,1610612754,1,0,G,1,0,0,1,0,0,21.0,76,185,1,11,36,4,17,0,0,111.2,1,4,108.4,27,20,116.2,115.1,19.27659574468085,4,1,125.2,117.2,-6.6,-6.783783783783784,14.0,16.2,16.2,4.2,5.297297297297297,5.297297297297297,10.8,13.567567567567568,13.567567567567568,0.389,0.39,0.39,1.0,2.5135135135135136,2.5135135135135136,5.0,7.486486486486487,7.486486486486487,0.2,0.336,0.336,4.6,3.054054054054054,3.054054054054054,5.4,3.7567567567567566,3.7567567567567566,0.852,0.813,0.813,0.0,0.43243243243243246,0.43243243243243246,0.2,0.73,0.73,29.423333333333332,31.281081066666665,31.281081066666665,0
38,22024,1641718,0022400725,"FEB 05, 2025",UTA vs. GSW,W,31,8,13,0.615,4,8,0.5,6,8,0.75,0,3,3,6,2,0,1,4,26,0,1,UTA,1610612762,GSW,1610612744,1,0,G,1,0,0,1,0,0,21.0,76,185,1,11,37,4,18,0,0,111.2,1,4,110.0,25,24,111.2,111.4,19.367346938775512,3,2,109.4,111.8,-4.4,-6.552631578947368,15.6,16.2,12.0,4.6,5.2894736842105265,3.0,10.8,13.605263157894736,10.0,0.426,0.389,0.3,1.8,2.5526315789473686,1.5,5.6,7.578947368421052,6.0,0.321,0.337,0.25,4.6,3.026315789473684,4.5,5.8,3.763157894736842,6.0,0.793,0.804,0.75,0.2,0.4473684210526316,0.5,0.4,0.74,1.0,29.03,31.27280701666667,30.95,1
39,22024,1641718,0022400740,"FEB 07, 2025",UTA @ PHX,L,35,6,16,0.375,2,9,0.222,4,4,1.0,0,3,3,4,0,1,1,4,18,-12,1,UTA,1610612762,PHX,1610612756,0,0,G,1,0,0,1,0,0,21.0,76,185,1,12,37,7,19,0,0,111.6,2,3,114.2,25,25,113.0,114.4,18.24,1,4,115.8,122.8,-5.6,-6.384615384615385,17.8,16.4,13.5,5.2,5.358974358974359,5.0,10.8,13.58974358974359,12.5,0.481,0.394,0.4,2.0,2.58974358974359,2.0,5.6,7.589743589743589,6.0,0.357,0.341,0.333,5.4,3.1025641025641026,1.5,7.0,3.871794871794872,2.0,0.771,0.801,0.75,0.2,0.4358974358974359,0.0,0.6,0.77,0.5,28.906666666666666,31.25299145,32.083333333333336,1
40,22024,1641718,0022400751,"FEB 08, 2025",UTA @ LAC,L,33,7,14,0.5,2,7,0.286,5,5,1.0,0,4,4,4,0,0,4,0,21,-39,1,UTA,1610612762,LAC,1610612746,0,0,G,1,0,0,1,0,0,21.0,76,185,1,12,38,7,20,0,1,111.9,2,3,119.0,28,23,110.1,107.7,18.333333333333332,2,3,111.4,115.2,-9.0,-6.525,19.0,16.5,9.0,6.0,5.375,3.0,12.4,13.65,11.5,0.484,0.394,0.261,2.4,2.575,1.0,6.6,7.625,6.5,0.364,0.338,0.154,4.6,3.125,2.0,5.6,3.875,3.5,0.821,0.806,0.571,0.2,0.425,1.0,0.6,0.75,0.0,29.586666666666666,31.35875,33.516666666666666,1
41,22024,1641718,0022400768,"FEB 10, 2025",UTA @ LAL,L,32,2,9,0.222,1,6,0.167,6,6,1.0,0,2,2,8,0,0,5,0,11,1,1,UTA,1610612762,LAL,1610612747,0,0,G,1,0,0,1,0,0,21.0,76,185,1,12,39,7,21,0,0,111.8,2,3,118.4,31,19,112.8,112.1,16.5,5,0,125.6,106.8,-9.6,-7.317073170731708,18.6,16.6,16.0,6.0,5.414634146341464,6.0,13.8,13.658536585365853,11.5,0.435,0.396,0.522,2.4,2.5609756097560976,2.5,7.6,7.609756097560975,6.0,0.316,0.337,0.417,4.2,3.1707317073170733,1.5,5.0,3.902439024390244,1.5,0.84,0.813,1.0,0.2,0.4146341463414634,0.0,0.6,0.73,0.0,30.826666666666668,31.401626,30.241666666666667,0
42,22024,1641718,0022400781,"FEB 12, 2025",UTA vs. LAL,W,33,7,12,0.583,3,7,0.429,3,4,0.75,1,6,7,10,1,0,2,3,20,14,1,UTA,1610612762,LAL,1610612747,1,0,G,1,0,0,1,0,0,21.0,76,185,1,12,40,5,18,0,0,111.9,1,4,118.4,32,19,113.2,112.1,16.607843137254903,5,0,125.2,110.2,-7.2,-7.119047619047619,18.4,16.4,14.3,5.6,5.333333333333333,4.666666666666667,13.4,13.547619047619047,10.666666666666666,0.418,0.394,0.438,2.6,2.5238095238095237,2.0,8.2,7.571428571428571,6.0,0.317,0.333,0.333,4.6,3.238095238095238,3.0,5.4,3.9523809523809526,3.0,0.852,0.819,1.0,0.2,0.40476190476190477,0.0,0.6,0.71,0.0,32.473333333333336,31.423015866666667,30.927777766666665,1
43,22024,1641718,0022401004,"FEB 13, 2025",UTA vs. LAC,L,37,3,12,0.25,2,7,0.286,5,6,0.833,1,3,4,9,0,0,4,2,13,-4,1,UTA,1610612762,LAC,1610612746,1,0,G,1,0,0,1,0,0,21.0,76,185,1,13,40,6,18,1,0,112.2,2,3,122.4,30,23,110.8,107.9,18.30188679245283,2,3,115.0,116.0,-8.0,-6.627906976744186,19.2,16.5,13.0,6.0,5.372093023255814,4.333333333333333,12.8,13.511627906976743,12.333333333333334,0.469,0.398,0.351,2.4,2.5348837209302326,1.3333333333333333,7.4,7.558139534883721,6.666666666666667,0.324,0.335,0.2,4.8,3.2325581395348837,3.0,5.4,3.953488372093023,4.0,0.889,0.818,0.75,0.2,0.4186046511627907,0.6666666666666666,0.6,0.72,0.0,32.93,31.465503866666666,33.38333333333333,0
44,22024,1641718,0022400804,"FEB 21, 2025",UTA vs. OKC,L,31,7,12,0.583,5,8,0.625,1,3,0.333,0,3,3,6,1,0,2,2,20,-14,1,UTA,1610612762,OKC,1610612760,1,1,G,1,0,0,1,0,0,21.0,76,185,1,13,41,6,19,0,0,112.3,1,4,119.4,44,10,117.8,104.9,20.38888888888889,4,1,119.8,107.8,-8.4,-6.568181818181818,16.6,16.4,15.5,5.0,5.318181818181818,5.0,12.6,13.477272727272727,12.5,0.397,0.395,0.4,2.0,2.522727272727273,2.0,7.2,7.545454545454546,7.0,0.278,0.334,0.286,4.6,3.272727272727273,3.5,5.0,4.0,4.0,0.92,0.818,0.875,0.4,0.4318181818181818,0.5,0.2,0.7,0.5,34.22666666666667,31.590909083333333,31.816666666666666,1
45,22024,1641718,0022400809,"FEB 22, 2025",UTA vs. HOU,W,29,10,17,0.588,5,8,0.625,5,10,0.5,0,8,8,6,0,0,1,0,30,7,1,UTA,1610612762,HOU,1610612745,1,0,G,1,0,0,1,0,0,21.0,76,185,1,13,42,6,20,1,0,112.2,1,4,115.4,35,21,112.9,108.8,19.803571428571427,3,2,107.4,106.8,0.8,-6.733333333333333,17.0,16.5,16.5,5.2,5.355555555555555,5.355555555555555,11.8,13.444444444444445,13.444444444444445,0.441,0.398,0.398,2.6,2.577777777777778,2.577777777777778,7.0,7.555555555555555,7.555555555555555,0.371,0.341,0.341,4.0,3.2222222222222223,3.2222222222222223,4.8,3.977777777777778,3.977777777777778,0.833,0.81,0.81,0.4,0.4222222222222222,0.4222222222222222,0.4,0.71,0.71,33.24666666666667,31.568518516666668,31.568518516666668,1
46,22024,1641718,0022400827,"FEB 24, 2025",UTA vs. POR,L,34,6,22,0.273,4,14,0.286,5,5,1.0,0,5,5,5,2,0,4,0,21,0,1,UTA,1610612762,POR,1610612757,1,1,G,1,0,0,1,0,0,21.0,76,185,1,14,42,7,20,0,0,112.4,2,3,118.2,24,33,109.6,114.3,19.49122807017544,1,4,115.8,118.0,0.6,-6.434782608695652,18.8,16.8,17.0,5.8,5.456521739130435,6.0,12.4,13.521739130434783,13.0,0.468,0.404,0.462,3.2,2.630434782608696,2.0,7.2,7.565217391304348,6.0,0.444,0.348,0.333,4.0,3.260869565217391,3.0,5.8,4.108695652173913,3.0,0.69,0.794,1.0,0.4,0.41304347826086957,0.0,0.4,0.7,0.0,32.446666666666665,31.515217383333333,23.916666666666668,1
47,22024,1641718,0022400843,"FEB 26, 2025",UTA vs. SAC,L,33,4,12,0.333,3,8,0.375,0,0,0.0,0,3,3,5,0,1,3,0,11,-13,1,UTA,1610612762,SAC,1610612758,1,0,G,1,0,0,1,0,0,21.0,76,185,1,14,43,7,21,0,0,112.4,2,3,118.0,29,28,116.9,115.8,19.17543859649123,3,2,123.8,119.8,-4.8,-6.297872340425532,20.8,16.9,18.0,6.6,5.468085106382978,5.666666666666667,15.0,13.702127659574469,12.333333333333334,0.44,0.399,0.459,3.8,2.6595744680851063,2.3333333333333335,8.8,7.702127659574468,6.666666666666667,0.432,0.345,0.35,3.8,3.297872340425532,4.333333333333333,5.6,4.127659574468085,4.333333333333333,0.679,0.799,1.0,0.4,0.40425531914893614,1.3333333333333333,0.8,0.72,1.67,32.70666666666666,31.559574466666668,31.822222216666667,0
